event_id,mag,depth,tsunami,maxmmi,economic_loss,population_mmi_5,economic_exposure_mmi_5,population_mmi_6,economic_exposure_mmi_6,population_mmi_7,economic_exposure_mmi_7,population_mmi_8,economic_exposure_mmi_8,population_mmi_9,economic_exposure_mmi_9,population_mmi_10,economic_exposure_mmi_10,has_economic_loss
us7000q9fs,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q9f3,5.3,10.0,0,6,68378,41438,810631528.2578735,15206,297467614.71811444,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000q9b5,6.6,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q99p,5.5,229.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q97d,6.0,99.7,0,5,0,647283,36824642020.90596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q8tw,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q8l7,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
pr2025175000,5.7,21.2,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q8be,5.5,39.9,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q8bd,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q89a,5.4,146.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qlnz,6.0,18.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000ql8u,5.5,37.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000ql4i,5.9,20.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000ql15,5.4,10.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000ql02,5.4,79.5,0,4,0,2,136052.02458664513,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qkzh,5.8,9.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qkg7,5.6,40.0,0,6,1143778,8311751,1035003397158.299,435523,54232590045.17506,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qka3,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qk90,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qk7h,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qk4v,6.0,35.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qjrq,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qjr3,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qjj5,5.9,40.0,0,5,0,103310,19672740631.600002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qja6,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qj9w,5.4,15.2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qj0l,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qj0h,5.9,9.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qixr,6.3,9.0,0,8,18604051,8483985,1266414375470.3005,253298,37810089065.20653,12277,1832602166.0397656,1916,286003563.5849304,0,0.0,0,0.0,1
us6000qisj,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qiq1,5.3,10.0,0,5,269,1221,539921549.5331593,394,174225299.35795638,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qipm,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qinr,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qiig,5.9,359.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qigd,6.4,75.0,1,7,4824051,21560,4992051706.6831875,147862,34236305633.28337,42425,9823181523.934795,0,0.0,0,0.0,0,0.0,1
us6000qi0w,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qhiq,5.8,72.0,0,5,2,171579,39919591798.67432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qhaf,5.8,27.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qh5j,6.3,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qh59,6.0,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qh35,6.1,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qh1r,6.0,21.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgts,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgsb,5.4,66.3,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgeq,5.8,28.0,0,5,0,2668,917647687.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgdb,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgd9,5.9,190.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qgb5,5.8,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qga6,5.8,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q1ni,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q1h3,5.7,105.0,0,4,0,2,463084.57390382065,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q1e7,6.0,48.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q14k,6.1,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q0yk,5.4,48.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q0w7,5.7,47.0,0,6,1380,523995,31567825920.662685,200957,12106557492.988693,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000q0re,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q0pq,6.2,64.0,0,7,39154855,91956,40662592963.858475,100099,44263396549.31999,98867,43718610841.68294,0,0.0,0,0.0,0,0.0,1
us7000q0gl,5.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q0bm,6.5,16.8,1,7,151052,365559,17713125332.653244,106177,5144796075.175618,24138,1169604412.0910277,145,7025960.7156019155,0,0.0,0,0.0,1
us7000q09z,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000q053,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pztw,6.0,101.0,0,5,78,12289,1530262004.6820862,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pzcp,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pzaa,5.9,476.6,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pz41,6.4,260.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pz2p,6.0,74.0,0,6,2418,5900,2608957528.4567075,3542,1566258909.4565523,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pz23,5.9,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pyzs,5.6,445.2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pyqf,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pyq7,5.6,9.0,0,6,36129754,10034,745966767.1974424,20951,1557579204.659519,921,68470738.74714415,0,0.0,0,0.0,0,0.0,1
us7000pyn1,5.9,60.0,0,6,213,35303,2374136105.4665318,56729,3815040283.460637,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pyjn,5.8,73.0,0,5,0,6654,400867019.1053149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000py39,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pxx7,5.4,45.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pxwq,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pxjh,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pxj7,5.5,102.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000px8h,5.6,27.0,0,4,0,659,125489653.24000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000px7i,5.8,261.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000px6v,6.0,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
tx2025iqwk,5.2,8.0,0,4,4,9,7096551.6996431155,4,3154022.9776191628,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pwvy,5.9,92.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwu9,5.4,35.0,0,5,0,29054,1618159035.7954025,100,6024451.744895025,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwrl,5.3,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwpu,6.4,8.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwl6,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwl0,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwkz,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwl1,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwt4,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwkn,7.4,10.0,1,5,0,72646,16442596112.051746,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwjw,5.8,43.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwdl,5.4,11.0,0,6,216,3891,880391831.7679576,1792,405464446.8075507,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pw2m,5.4,74.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvtr,6.8,19.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvta,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvt7,6.2,10.6,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvqh,5.4,35.0,0,4,0,227,10999262.637528516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvfd,5.6,18.0,0,4,0,24,1365293.5418411274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvfb,5.5,20.0,0,4,0,101,5745610.321914745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pvd8,5.9,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pv06,6.3,18.0,0,7,3368425,238041,39285831491.418365,72555,12003812441.356373,217470,35979175682.19655,0,0.0,0,0.0,0,0.0,1
us7000pux2,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pufs,6.2,7.2,0,8,484277066,6928758,869346272810.4934,3289995,412793301601.11804,789073,99004420637.20432,59911,7516989993.062172,0,0.0,0,0.0,1
us7000pua3,5.7,197.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pu7q,5.7,223.1,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pu62,6.2,104.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pu5z,5.6,63.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q7ex,5.4,10.0,0,5,0,1716,103379591.94239862,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q78n,5.5,36.9,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q78l,5.9,12.0,0,5,0,400713,22795452959.657654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q787,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q76g,5.7,98.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q72m,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6xh,5.6,137.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pwmg,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6n2,5.5,21.7,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6kn,5.4,83.4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6fi,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6cs,6.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6c3,5.6,99.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q6br,5.6,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ci40925991,5.2,10.0,1,6,9544,279138,213776059778.30707,8701,6860788482.066083,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000q5tp,6.5,271.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q5re,5.9,369.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q5q8,5.8,8.0,0,7,3965198,88953,1547308067.046329,70731,1230342393.0643587,14974,260467786.3135783,34,591418.7748538576,0,0.0,0,0.0,1
us6000q5q0,5.5,64.2,0,4,0,37,1792831.355015661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q5ps,5.5,7.7,0,8,200903241,3348452,62726237952.84678,476146,8919598458.122196,155171,2906803821.4020057,86357,1617717599.3246996,0,0.0,0,0.0,1
us6000q5ka,6.1,52.0,0,4,0,198,9594070.494408133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q52k,5.5,35.0,0,6,10,37019,2230191791.442689,1493,89945064.55128272,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000q526,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q519,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q4vv,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q4rh,5.4,124.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q4lv,5.8,18.0,0,4,0,559,33676685.25396319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q4gt,5.4,51.3,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q4di,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q48h,5.6,24.6,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q48d,5.5,28.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q47u,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q47k,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q66u,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q41n,6.9,10.0,1,5,1,36732,1779845441.4171693,469,22725348.797360677,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000q3w4,5.6,201.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q3qi,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q3nw,6.9,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q3l2,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000q3iu,5.8,41.1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000ppga,5.5,10.9,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000ppfy,6.1,29.0,0,5,0,6059,2936431370.4663444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000ppd9,6.3,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pp7n,5.7,138.7,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pp13,5.6,11.9,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pnvv,5.9,27.1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pnvp,6.2,17.0,0,4,0,145,12743709.886804948,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pntq,7.0,29.0,1,6,23,42153,3704728295.5757856,4703,413335638.604439,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pnf2,6.6,12.3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pn9z,6.7,10.0,0,8,1083286491,5462693,102332116745.69336,2334713,43735960136.08819,2585324,48430632545.787025,297674,5576299184.332256,0,0.0,0,0.0,1
us7000pn9s,7.7,10.0,0,10,52991751137,24656409,1354386015192.4978,20277188,399308139167.4532,8787774,164620547942.70312,3636635,68124743122.38938,5800931,108668297545.86461,414753,7769529134.554433,1
us7000pn8m,5.7,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pn7g,6.1,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pmxp,5.7,123.6,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pmm9,5.4,99.1,0,5,0,35431,8203774768.993135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pmfb,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pmem,6.7,21.0,1,4,0,583,461345545.26100445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000plu1,5.6,20.5,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000plrn,5.5,347.3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pllx,5.9,30.1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pllu,6.2,17.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pllt,6.2,10.0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000plf7,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzxi,5.6,81.8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzwx,5.4,35.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzwb,5.6,17.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pznk,5.6,36.8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzf4,5.4,50.2,0,5,0,20283,1221939547.4170578,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzdn,5.8,18.0,0,5,0,56960,3431527713.8922057,4,240978.06979580098,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pzam,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pz7g,5.4,10.0,0,6,231,49551,451100096.4077733,17076,155455697.08500612,239,2175797.1189573943,6,54622.52181482997,0,0.0,0,0.0,1
us6000pyyq,5.6,56.1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pyxv,5.9,13.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pysg,5.4,27.6,0,4,0,984,59280605.16976704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pybu,5.5,9.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000py97,6.0,45.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000py4l,5.6,648.3,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000py3p,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxvx,6.5,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxxd,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxpv,5.7,26.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxnp,5.7,24.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxef,5.4,65.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pxeb,5.4,112.7,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000px89,6.0,96.0,0,5,0,25489,5901781352.117243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000px0a,5.5,47.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pwz6,5.4,88.2,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pw69,5.5,126.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pvwf,5.6,10.0,0,5,258,52938,559424183.1694499,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000pvty,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pvm4,5.8,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pvj5,5.8,388.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pvgx,6.1,13.3,0,5,0,105591,6361278841.9521055,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
pr2025056002,5.4,16.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000pv78,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pfmk,6.0,36.0,0,4,0,322,13924240.283837289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pfjq,5.4,68.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pfjc,5.6,48.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pfih,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pexi,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pexc,5.5,107.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000penh,5.6,10.0,0,6,2253,6496,314763040.0589658,3584,173662366.9290846,555,26892470.32523492,0,0.0,0,0.0,0,0.0,1
us7000pemi,5.7,13.0,0,4,0,435,26206365.090293355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000peiq,5.6,31.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pe6v,5.5,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
tx2025deqh,4.9,13.5,0,4,8,224,183021657.66969886,8,6308045.9552383255,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pdvt,5.7,13.0,0,6,422766,11995,3339494079.460492,1228,341884012.4699862,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000pdu6,5.9,25.0,0,7,39767,179074,1630245578.5781436,30103,274050295.6986377,55073,501371023.98468846,936,8521113.403113475,0,0.0,0,0.0,1
ak025215oy3m,5.7,19.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pctm,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pck3,5.4,10.0,0,5,0,1853,87003767.58163495,4,172971.92899176758,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000pck0,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
